num_timesteps,scenario_id,scenario_path,episode_reward,episode_length,episode_time_sec,termination_reason,episode_return,target_distance,min_target_distance,average_target_distance,average_heading_error,tracking_ratio,tracking_hold_time,max_tracking_hold_time,tracking_success_steps,within_tracking_region,is_success,out_of_bounds,timeout,head_action_mean_abs,head_action_delta_mean_abs,head_action_max_abs
572181,train_env_036,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_036.json,-7965.59033203125,2396,36226.409415,persistent_contact_failure,-7965.589292466023,1.5325964109149448,1.39321021640217,4.183480967539134,0.5130378471098606,0.0,0.0,0.0,0,False,False,False,False,0.40283196399431087,0.4311826240304557,0.9760114117559293
574544,train_env_002,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_002.json,-9194.7646484375,2363,36369.062839,persistent_contact_failure,-9194.772458434105,1.8496609718075756,1.4932571234933136,4.136647792402093,0.6501099976662613,0.0,0.0,0.0,0,False,False,False,False,0.41083881555984303,0.4393362501165054,0.9736974404502293
576491,train_env_083,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_083.json,-7303.68359375,1947,36487.687148,persistent_contact_failure,-7303.677721376372,2.452532092580753,2.338253722378956,4.625079231219848,0.6130810675390346,0.0,0.0,0.0,0,False,False,False,False,0.39565695894252967,0.4336575338460902,0.9874179065545133
578869,train_env_034,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_034.json,-10835.9033203125,2378,36631.93467,persistent_contact_failure,-10835.89360866182,1.3765803159361953,1.2091874390453454,3.8501940613443906,0.5832880229410605,0.0,0.0,0.0,0,False,False,False,False,0.39546179114874375,0.4296172779182819,0.9825660476785473
581012,train_env_074,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_074.json,-8272.9521484375,2143,36761.25963,persistent_contact_failure,-8272.948482229502,2.074273185953601,1.6506474442780832,4.028968151349959,0.6502397467268628,0.0,0.0,0.0,0,False,False,False,False,0.4106847608912621,0.4282276469294154,0.9956370840787991
582712,train_env_079,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_079.json,-12202.3359375,1700,36864.938971,persistent_contact_failure,-12202.337750721832,2.725094825377522,2.63996633436249,5.232623028046017,0.39265584599495956,0.0,0.0,0.0,0,False,False,False,False,0.4031380444712929,0.4334803853818793,0.9796022538860665
584464,train_env_023,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_023.json,-3221.681396484375,1752,36970.637216,persistent_contact_failure,-3221.6805190842433,1.9745711664221166,1.9693552489155135,4.6907498147275435,0.308552911613943,0.0,0.0,0.0,0,False,False,False,False,0.3933909662960949,0.44577725840901694,0.9846596543977064
585575,train_env_015,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_015.json,-5809.603515625,1111,37037.698804,persistent_contact_failure,-5809.60465849757,3.5695797294295577,3.5695797294295577,5.616322627931881,0.1417495343752481,0.0,0.0,0.0,0,False,False,False,False,0.4136034727143273,0.43426660082453006,0.9852636959698456
586573,train_env_093,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_093.json,-5458.61572265625,998,37098.551811,persistent_contact_failure,-5458.6132099025945,5.23170884661826,5.099229712601155,6.3317366685628675,0.6549456192021103,0.0,0.0,0.0,0,False,False,False,False,0.41057829053159667,0.4352309951572851,0.9912748600711806
588766,train_env_073,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_073.json,-8405.06640625,2193,37232.339635,persistent_contact_failure,-8405.067807111289,1.779142188652154,1.5835217309432812,4.107353495418793,0.5724940824611336,0.0,0.0,0.0,0,False,False,False,False,0.4010047739786212,0.4315580260116328,0.9951019392412661
590794,train_env_045,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_045.json,-4086.758056640625,2028,37355.24162,goal_reached,-4086.748556536869,0.4933619921461468,0.4933619921461468,4.266327913588933,0.15063626096046293,0.0,0.0,0.0,0,False,True,False,False,0.40154042369625864,0.43240038340556525,0.9880579104037698
592932,train_env_061,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_061.json,-3363.14208984375,2138,37484.770734,persistent_contact_failure,-3363.1413132127445,0.8460590329903468,0.6667527226031,3.745868253266978,0.43831960191847547,0.0,0.0,0.0,0,False,False,False,False,0.40469248227161314,0.43746196380808705,0.9889056120816058
594130,train_env_099,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_099.json,-3707.4716796875,1198,37556.954144,persistent_contact_failure,-3707.471211926081,3.607540550941332,3.6066078003161186,5.627322730051576,0.18126873983079214,0.0,0.0,0.0,0,False,False,False,False,0.3975972873149307,0.41587257477837075,0.9915392715907234
596293,train_env_033,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_033.json,-5929.78369140625,2163,37688.012639,persistent_contact_failure,-5929.787340799802,0.9260952622312247,0.7687014105954039,3.721458591416073,0.39204491152547327,0.0,0.0,0.0,0,False,False,False,False,0.40445919402039243,0.42998680047515164,0.982743268051802
598529,train_env_095,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_095.json,-9080.8662109375,2236,37823.952987,persistent_contact_failure,-9080.873208147706,1.1566659135480104,1.0348677681267353,4.095003252912614,0.4636195563220891,0.0,0.0,0.0,0,False,False,False,False,0.404901802287527,0.43243853762986545,0.9912349146722788
599679,train_env_090,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_090.json,-3578.115478515625,1150,37893.991112,persistent_contact_failure,-3578.1149644767747,3.8227519464858464,3.7734207175983725,5.632885554337951,0.44591033039653055,0.0,0.0,0.0,0,False,False,False,False,0.40226701026225686,0.4335994825468602,0.982307385045833
600573,train_env_013,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_013.json,-2718.598388671875,894,37948.342042,persistent_contact_failure,-2718.5985599702185,4.58560629689436,4.58560629689436,6.3796815998723195,0.1168974859911549,0.0,0.0,0.0,0,False,False,False,False,0.39228585609213695,0.4248756369596861,0.9558475563165951
601523,train_env_003,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_003.json,-2399.84765625,950,38006.22679,persistent_contact_failure,-2399.8479794131536,4.3098858494935905,4.304479959768753,6.089909642258299,0.25544000447589116,0.0,0.0,0.0,0,False,False,False,False,0.4164762158279461,0.4268851668437755,0.9865252540474717
603713,train_env_045,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_045.json,-11768.3173828125,2190,38161.807221,persistent_contact_failure,-11768.332172704342,1.611408660837242,1.3527154054757324,3.922472883682867,0.5804853403088018,0.0,0.0,0.0,0,False,False,False,False,0.3994953875301399,0.4319146679800049,0.9941047921089949
605624,train_env_039,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_039.json,-14409.615234375,1911,38278.222732,persistent_contact_failure,-14409.621923932704,2.4641481334286923,2.3087364188740005,4.641253387749503,0.6317682991539859,0.0,0.0,0.0,0,False,False,False,False,0.41299412726525486,0.4276925805491395,0.9958023986843307
607811,train_env_077,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_077.json,-6370.85498046875,2187,38411.096982,persistent_contact_failure,-6370.8502858870015,0.946129813657711,0.8143093081175948,3.701693981102318,0.413540621736106,0.0,0.0,0.0,0,False,False,False,False,0.4083383787732378,0.42724317947480184,0.9804318959262234
610194,train_env_040,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_040.json,-12555.951171875,2383,38555.069852,persistent_contact_failure,-12555.949733926764,2.2796674712938607,1.7179536348738618,3.9103082750519613,0.7075292474316919,0.0,0.0,0.0,0,False,False,False,False,0.40970507513576143,0.43574443220780656,0.9928725148997464
611377,train_env_025,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_025.json,-3524.354736328125,1183,38626.59337,persistent_contact_failure,-3524.3557175774404,4.439082820177851,4.429957472286751,5.837705052804586,0.37086373179582255,0.0,0.0,0.0,0,False,False,False,False,0.4187953507245058,0.4272844927960902,0.9739480135589546
613332,train_env_076,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_076.json,-9800.814453125,1955,38745.708693,persistent_contact_failure,-9800.812126170811,3.255181027537801,3.173930421478973,5.05723769158313,0.5611609398350379,0.0,0.0,0.0,0,False,False,False,False,0.40882388912373263,0.4275790043949207,0.9907328025764456
615520,train_env_004,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_004.json,-12086.7060546875,2188,38879.105837,persistent_contact_failure,-12086.703960046008,2.296924011019448,2.1736261033747026,4.05682417449853,0.6388288943511752,0.0,0.0,0.0,0,False,False,False,False,0.40829409079001716,0.43071573123920925,0.9885147649969215
616103,train_env_015,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_015.json,-1901.2733154296875,583,38914.305856,persistent_contact_failure,-1901.2729937113277,5.69847058111716,5.69847058111716,6.811107306717445,0.15439977178932326,0.0,0.0,0.0,0,False,False,False,False,0.37711361939989074,0.4072214196142799,0.9736910631904011
618427,train_env_063,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_063.json,-7736.90478515625,2324,39054.726987,persistent_contact_failure,-7736.901837819685,1.3486537904304436,1.1601317508961413,4.110230822443508,0.4787953737343157,0.0,0.0,0.0,0,False,False,False,False,0.4056070667651775,0.4304151404115196,0.993569278734842
618970,train_env_032,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_032.json,-2568.382080078125,543,39087.693402,persistent_contact_failure,-2568.381630546317,6.131327380036608,6.131327380036608,7.010428237754233,0.19331681204679393,0.0,0.0,0.0,0,False,False,False,False,0.4263626475764117,0.4341360392366093,0.9870890099645524
620612,train_env_072,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_072.json,-9311.7978515625,1642,39186.724349,persistent_contact_failure,-9311.800507619662,3.2286540308548926,3.140958792419384,5.1540573740678175,0.6037907421229516,0.0,0.0,0.0,0,False,False,False,False,0.4124084739790456,0.4278638960864926,0.9835193761294023
621344,train_env_014,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_014.json,-2656.130859375,732,39231.174043,persistent_contact_failure,-2656.130446923349,5.425839290557405,5.425839290557405,6.420325104224591,0.12480941940719238,0.0,0.0,0.0,0,False,False,False,False,0.3864575557976092,0.4180828227218291,0.9555645342560832
623589,train_env_011,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_011.json,-15681.603515625,2245,39367.945827,persistent_contact_failure,-15681.612217386411,2.1065788282061657,1.7548697393126684,4.258843399956548,0.6116303622165925,0.0,0.0,0.0,0,False,False,False,False,0.3955133141940609,0.42659611872082615,0.9817826990248755
625388,train_env_037,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_037.json,771.3231201171875,1799,39476.892898,goal_reached,771.3275037266062,0.5972712723751477,0.5395544880392089,4.236489575523153,0.1770775945945315,0.0,0.0,0.0,0,False,True,False,False,0.4152340388752172,0.43667748039126975,0.995372295160068
627988,train_env_070,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_070.json,-17877.533203125,2600,39633.837196,persistent_contact_failure,-17877.521292198835,1.2320728352594073,1.134106199403587,4.589630699306983,0.5818981761632968,0.0,0.0,0.0,0,False,False,False,False,0.41171461312087,0.43141292810064025,0.9895149511969975
630419,train_env_067,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_067.json,1299.990966796875,2431,39781.096919,goal_reached,1299.9839494231687,0.6197345402252886,0.5684094716677837,4.507664283915656,0.1720660299955019,0.0,0.0,0.0,0,False,True,False,False,0.40484149319511764,0.42435049228283855,0.9881189928720818
632308,train_env_017,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_017.json,-7067.3974609375,1889,39895.075092,persistent_contact_failure,-7067.39663938668,1.8071383283484825,1.7777109071418828,4.663888102191468,0.23245045111266519,0.0,0.0,0.0,0,False,False,False,False,0.39907876253282887,0.44195021703083703,0.9823375237077545
633977,train_env_007,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_007.json,-7415.2314453125,1669,39996.638187,persistent_contact_failure,-7415.233980747174,2.9079292922052256,2.842767605647026,5.26175135078604,0.49620333790416893,0.0,0.0,0.0,0,False,False,False,False,0.4092484369629656,0.42865020972183576,0.9907536026759537
634566,train_env_020,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_020.json,-2813.29931640625,589,40032.498096,persistent_contact_failure,-2813.2982089765605,6.142468988687995,6.142468988687995,6.990577380628799,0.16449307557634052,0.0,0.0,0.0,0,False,False,False,False,0.38722129696516894,0.44374847930379746,0.9655717517501199
636456,train_env_080,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_080.json,5743.4609375,1890,40146.412477,goal_reached,5743.458901269644,0.6950973229752898,0.6767665183016378,4.0518750036894104,0.20150021181362263,0.0,0.0,0.0,0,False,True,False,False,0.40491537927553817,0.4364123236431203,0.9900455203693023
638298,train_env_057,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_057.json,930.79345703125,1842,40280.787018,goal_reached,930.7934097274062,0.5690535350669367,0.5690535350669367,4.157234083622052,0.18350479849314855,0.0,0.0,0.0,0,False,True,False,False,0.40849762159551123,0.42864055710335774,0.9726662212410896
640582,train_env_036,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_036.json,-12042.6005859375,2284,40418.790672,persistent_contact_failure,-12042.59621843412,1.1756133779717572,0.9153723302136071,3.9810814003954245,0.5113732373670713,0.0,0.0,0.0,0,False,False,False,False,0.4021560599873351,0.42319462986029327,0.9921551400579615
641286,train_env_042,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_042.json,-5667.68310546875,704,40461.666694,persistent_contact_failure,-5667.681826686313,5.8113840596439115,5.810765626040765,6.923397487589881,0.17893722976575385,0.0,0.0,0.0,0,False,False,False,False,0.40973843104029867,0.41223902478059243,0.9716701493410334
643345,train_env_074,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_074.json,-463.4154968261719,2059,40585.905242,goal_reached,-463.41514040493513,0.5213639018301364,0.5213639018301364,4.063439115460725,0.1631096816916407,0.0,0.0,0.0,0,False,True,False,False,0.4012837849524207,0.4247547075876566,0.9878661721317161
645626,train_env_097,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_097.json,-6413.55517578125,2281,40723.927311,persistent_contact_failure,-6413.562638230115,1.2493316232816003,0.9702576513946031,3.94709045411977,0.4440355031687503,0.0,0.0,0.0,0,False,False,False,False,0.40143901141531724,0.4246023240798078,0.9870796838658129
647764,train_env_011,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_011.json,-8032.76416015625,2138,40854.079222,persistent_contact_failure,-8032.7535794479645,0.9818637524293872,0.9168268430923895,3.9179053572933364,0.44811454110692955,0.0,0.0,0.0,0,False,False,False,False,0.40819535096554976,0.4215940832665374,0.995471284010342
649891,train_env_085,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_085.json,-175.90902709960938,2127,40982.350799,goal_reached,-175.90091116062553,0.5410319503574595,0.5410319503574595,4.215610244325267,0.20099818926293106,0.0,0.0,0.0,0,False,True,False,False,0.4095924781725359,0.42049876336979414,0.9890337399404934
651877,train_env_066,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_066.json,5117.55517578125,1986,41101.882245,goal_reached,5117.55179105877,0.6745377020628627,0.6614383458657505,4.218293115910532,0.1348493263467986,0.0,0.0,0.0,0,False,True,False,False,0.38303608670078004,0.429650040885679,0.9785508249371198
654066,train_env_003,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_003.json,-5921.640625,2189,41234.864694,persistent_contact_failure,-5921.640582764359,1.1287490343098796,0.9686009143552438,4.066719060939108,0.4308286809789217,0.0,0.0,0.0,0,False,False,False,False,0.40504793827328456,0.42502649424665556,0.9964345901197043
656295,train_env_018,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_018.json,-6647.68505859375,2229,41369.166119,persistent_contact_failure,-6647.686881513259,1.7376653697833722,1.4779897105312803,4.005207018569033,0.6230539583289738,0.0,0.0,0.0,0,False,False,False,False,0.3948257230909743,0.42867050320253575,0.9762171937133104
658604,train_env_080,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_080.json,-12824.6357421875,2309,41508.635449,persistent_contact_failure,-12824.640308748434,1.4798622073873677,1.409720434829234,4.227509994904497,0.6095014537427659,0.0,0.0,0.0,0,False,False,False,False,0.3938827144587263,0.43148582665461027,0.9872378298072414
659781,train_env_027,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_027.json,-2857.169921875,1177,41579.622948,persistent_contact_failure,-2857.1700977882883,3.9634469501076315,3.960375665128241,6.002955464439239,0.1521889211140581,0.0,0.0,0.0,0,False,False,False,False,0.40883610154663713,0.4273207648897173,0.992506413730515
662157,train_env_015,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_015.json,-13376.201171875,2376,41723.169746,persistent_contact_failure,-13376.202749862634,1.9746985452815837,1.4875850866836144,3.8946529802887113,0.6077295807127867,0.0,0.0,0.0,0,False,False,False,False,0.3983547086258976,0.4229668651300179,0.989651608366321
664099,train_env_016,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_016.json,-8821.603515625,1942,41840.943555,persistent_contact_failure,-8821.599826803873,2.9000921972498346,2.6878960891465056,4.5391137355298525,0.6346157524999483,0.0,0.0,0.0,0,False,False,False,False,0.4100798538582833,0.4374803992175333,0.9964991412291242
666540,train_env_088,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_088.json,-18694.103515625,2441,41989.676416,persistent_contact_failure,-18694.106863308327,1.4608329041901702,1.226710451375478,3.988002439444586,0.5715376995226839,0.0,0.0,0.0,0,False,False,False,False,0.4008449434974208,0.42613073309136,0.9937255497076978
668783,train_env_046,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_046.json,-10319.3330078125,2243,42125.777892,persistent_contact_failure,-10319.345511956495,2.285157286341609,1.902681666001596,4.28349902500659,0.6815004802402144,0.0,0.0,0.0,0,False,False,False,False,0.3965553337901034,0.42493746816098027,0.9756794263181171
670750,train_env_084,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_084.json,-9380.591796875,1967,42245.716744,persistent_contact_failure,-9380.593218152695,2.5396141645380235,2.370603957974426,4.666798605616671,0.5610851517359471,0.0,0.0,0.0,0,False,False,False,False,0.40314847607349696,0.42996512183913654,0.983799824635463
672434,train_env_090,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_090.json,-6895.98291015625,1684,42348.279116,persistent_contact_failure,-6895.983187143482,3.553383779304949,3.514540870182529,5.116323087146495,0.706570829744212,0.0,0.0,0.0,0,False,False,False,False,0.4078782580829872,0.42554632389394037,0.9746096757838876
674717,train_env_052,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_052.json,-10503.6708984375,2283,42486.147337,persistent_contact_failure,-10503.675349193674,1.3817813854862007,1.0533226699699492,3.7617446791366005,0.5272375049745359,0.0,0.0,0.0,0,False,False,False,False,0.40166377755422533,0.4260330977942155,0.9815732834466316
675300,train_env_044,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_044.json,-2636.649658203125,583,42521.6269,persistent_contact_failure,-2636.64916312147,6.101805637137344,6.101805637137344,6.974769685557998,0.1474765956060589,0.0,0.0,0.0,0,False,False,False,False,0.4038599875459712,0.42868516522593964,0.973616008934158
676773,train_env_020,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_020.json,-5441.26416015625,1473,42637.77065,persistent_contact_failure,-5441.266354685825,4.452127357790884,4.452127357790884,6.186377203591593,0.4445646910740767,0.0,0.0,0.0,0,False,False,False,False,0.41094451281011496,0.4200712613238205,0.9840756664696585
678111,train_env_028,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_028.json,-3425.588623046875,1338,42719.391753,persistent_contact_failure,-3425.5882975450554,2.940065105812272,2.940065105812272,5.362640740306556,0.17383221945747654,0.0,0.0,0.0,0,False,False,False,False,0.39073993215868613,0.42422845987751256,0.9842742084901375
679162,train_env_076,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_076.json,-5497.99462890625,1051,42783.613638,persistent_contact_failure,-5497.996445688312,3.9585479446035716,3.9585479446035716,5.711304441390529,0.2583374774551145,0.0,0.0,0.0,0,False,False,False,False,0.3986098303990501,0.42091865909294685,0.9668546441230547
680752,train_env_097,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_097.json,-5964.150390625,1590,42880.330085,persistent_contact_failure,-5964.151297388546,3.714878540843213,3.6397848221003346,5.244746274732141,0.6091458021786503,0.0,0.0,0.0,0,False,False,False,False,0.39678222016149783,0.4268635462447936,0.9912413394758312
683252,train_env_046,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_046.json,-13927.0673828125,2500,43032.091718,persistent_contact_failure,-13927.070258222597,2.1641176601828933,1.7189455976065156,4.132952738679361,0.6616238840318911,0.0,0.0,0.0,0,False,False,False,False,0.3983085975625018,0.42940572954013506,0.9804716468345982
685025,train_env_043,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_043.json,-12320.59375,1773,43139.703567,persistent_contact_failure,-12320.589158137409,2.9041744258247046,2.7954416620407048,4.824614322749943,0.5096170697292584,0.0,0.0,0.0,0,False,False,False,False,0.38458853138600235,0.4088862444927533,0.9942165136070393
687122,train_env_070,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_070.json,-1608.224609375,2097,43266.315961,goal_reached,-1608.2302420554763,0.7245509775245713,0.7245509775245713,4.239631378851112,0.2884384071720524,0.0,0.0,0.0,0,False,True,False,False,0.40402310005639686,0.42765127505491957,0.9735477602941954
688922,train_env_021,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_021.json,-6193.791015625,1800,43375.439963,persistent_contact_failure,-6193.792977319941,2.1613624950542296,2.120357135351398,4.731637769263213,0.4898691678610564,0.0,0.0,0.0,0,False,False,False,False,0.39764793024319955,0.4256742992890703,0.9754469655652446
690717,train_env_022,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_022.json,-6308.7216796875,1795,43484.008901,persistent_contact_failure,-6308.720651173123,2.9884836194979916,2.956630809897651,4.987418866088902,0.7105490173978384,0.0,0.0,0.0,0,False,False,False,False,0.4073417182337264,0.4229355284344344,0.9876659057859108
693027,train_env_084,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_084.json,-7342.9677734375,2310,43624.724154,persistent_contact_failure,-7342.9687806384845,1.508533748860831,1.3497113774708893,4.09592216165597,0.5605336670317718,0.0,0.0,0.0,0,False,False,False,False,0.39735478467561247,0.42919314080467297,0.9943017524120199
693785,train_env_089,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_089.json,-4155.81494140625,758,43670.487665,persistent_contact_failure,-4155.817541453797,5.463786909866248,5.463786909866248,6.577113454979704,0.2677913645056825,0.0,0.0,0.0,0,False,False,False,False,0.41502036813649984,0.4428204075360248,0.9668818235242567
695495,train_env_010,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_010.json,-9844.2470703125,1710,43773.557815,persistent_contact_failure,-9844.262688061952,3.7171005724526274,3.699403577984137,5.386930872421792,0.5955750775373012,0.0,0.0,0.0,0,False,False,False,False,0.41065125707563377,0.4297210523328205,0.9819674918408301
697774,train_env_082,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_082.json,-5548.93701171875,2279,43911.650131,persistent_contact_failure,-5548.933549547525,1.3342912327216032,1.0214386412272745,3.9434117512110323,0.4824287583126845,0.0,0.0,0.0,0,False,False,False,False,0.40110644799485917,0.4168359712202144,0.9859900749793311
699779,train_env_080,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_080.json,2399.237060546875,2005,44032.548263,goal_reached,2399.236858191794,0.7364649720380829,0.7176908113654953,4.174732447611378,0.26697053973363444,0.0,0.0,0.0,0,False,True,False,False,0.39167958743894066,0.4315577081161964,0.9938264025900629
701992,train_env_091,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_091.json,-11916.19140625,2213,44167.57541,persistent_contact_failure,-11916.197019152949,2.612050421713693,2.485711033365897,4.371282313002996,0.6015668701711973,0.0,0.0,0.0,0,False,False,False,False,0.4168715466094759,0.41920901241370206,0.9972770962126557
703658,train_env_062,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_062.json,-5296.83935546875,1666,44268.197542,persistent_contact_failure,-5296.836016044332,3.0263643882194,2.9165246874413104,4.732228966620774,0.6791536442580229,0.0,0.0,0.0,0,False,False,False,False,0.39721634546254675,0.42110761331399493,0.9831683693074919
705609,train_env_054,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_054.json,3031.431640625,1951,44386.976809,goal_reached,3031.4347893634626,0.6461937592350498,0.6461937592350498,4.238269101222597,0.23061535283077142,0.0,0.0,0.0,0,False,True,False,False,0.3999691868111705,0.4235638448875132,0.977981970605207
707584,train_env_083,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_083.json,-15125.169921875,1975,44507.455756,persistent_contact_failure,-15125.164559944482,3.607013290589631,3.5254809876750435,5.0787463711006176,0.6911060976804012,0.0,0.0,0.0,0,False,False,False,False,0.40021498769478986,0.4230646261679404,0.9946116462913915
709929,train_env_049,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_049.json,-9774.8544921875,2345,44649.591113,persistent_contact_failure,-9774.854281128624,1.9702770585470708,1.458115214873303,3.983543538894096,0.6570978242333461,0.0,0.0,0.0,0,False,False,False,False,0.3989161061889199,0.43028472250339456,0.9777330540048498
712254,train_env_012,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_012.json,-11786.8251953125,2325,44789.793198,persistent_contact_failure,-11786.839661232565,1.8764163455642682,1.4409014342878923,4.044270605209708,0.6168737149680243,0.0,0.0,0.0,0,False,False,False,False,0.40204472047608303,0.4300818388410304,0.9775762259873151
714358,train_env_086,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_086.json,3995.090576171875,2104,44940.602931,goal_reached,3995.0881623101072,0.6327750041425508,0.6327750041425508,4.002829719745544,0.23286089146845737,0.0,0.0,0.0,0,False,True,False,False,0.400855270891312,0.4190150139746136,0.9902100905879638
715747,train_env_039,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_039.json,-6527.62744140625,1389,45025.131691,persistent_contact_failure,-6527.626056270848,3.133279598285305,3.1157882477346464,5.3990926482202415,0.26475633186373576,0.0,0.0,0.0,0,False,False,False,False,0.3997956532441169,0.4329899289358109,0.9959185774411884
